Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
65.995,-3.01685578,0.70818915,87.32411849,0.56717338,0.96901931,-0.86105192,16.57388362,-8.20796079,-6.72849955,-68.71930206,5.06872446,-10.32955631,0,8.78341744,4.3789185,-3.80768103,-18.08424612,13.30143714,-4.80447048,0,0,0,0
66,-2.96047607,0.64348864,87.43005988,0.56690863,0.96952235,-0.86044853,17.36113738,-8.0278803,-6.79314517,-68.62055564,5.79406633,-10.12372129,0,8.27026752,4.36448311,-3.76847069,-17.71629272,13.43736272,-4.71519936,0,0,0,0
66.005,-2.91187065,0.58229976,87.53977257,0.56665236,0.96999777,-0.85983706,18.12443838,-7.85732791,-6.86080157,-68.43905724,6.49001885,-9.9046419,0,7.75058576,4.35593312,-3.73608759,-17.3392626,13.5590013,-4.62181958,0,0,0,0
66.01,-2.86561376,0.52378675,87.65001691,0.56640572,0.97044267,-0.85921954,18.86323673,-7.6894908,-6.92889952,-68.1736794,7.1519159,-9.68191538,0,7.22595327,4.34746307,-3.71149731,-16.95640073,13.67543192,-4.52774463,0,0,0,0
66.015,-2.828637,0.47034435,87.76396973,0.56615929,0.97085629,-0.85859712,19.5749842,-7.53649546,-7.00170491,-67.82780057,7.78219317,-9.46108732,0,6.69353233,4.34707576,-3.69640517,-16.56593869,13.77907519,-4.42781519,0,0,0,0
66.02,-2.79830462,0.42204676,87.88138256,0.56591175,0.97124179,-0.85796989,20.257576,-7.39423241,-7.07756446,-67.39902601,8.37512567,-9.25542637,0,6.1532335,4.35222515,-3.68980235,-16.16842864,13.87395658,-4.32349304,0,0,0,0
66.025,-2.77234183,0.37830946,88.00068389,0.56567183,0.97159666,-0.85734126,20.91128146,-7.26139697,-7.15908757,-66.88882005,8.93150835,-9.06652965,0,5.60661238,4.35995666,-3.69258767,-15.76695899,13.96164591,-4.21570776,0,0,0,0
66.03,-2.74331424,0.32150981,88.12785273,0.56544846,0.97191192,-0.85668943,21.55154674,-7.12036627,-7.2450946,-66.29057699,9.44655393,-8.96281152,0,5.08013077,4.3601095,-3.70802214,-15.37211958,14.02445601,-4.11878882,0,0,0,0
66.035,-2.73557467,0.30296932,88.25189588,0.56520018,0.97221696,-0.85606427,22.12950376,-7.02696978,-7.34068218,-65.62259439,9.92093878,-8.76800831,0,4.50028901,4.38580786,-3.72512823,-14.95714909,14.11365908,-3.98505917,0,0,0,0
66.04,-2.72358314,0.2712704,88.3819141,0.56497074,0.97248233,-0.85541636,22.69308887,-6.92441917,-7.44027557,-64.86713975,10.3499796,-8.66812572,0,3.94179528,4.40215258,-3.75890536,-14.5513226,14.17764615,-3.86009586,0,0,0,0
66.045,-2.71362191,0.21424613,88.51799702,0.56474172,0.97268775,-0.85473568,23.25848223,-6.82715857,-7.54761633,-64.03042347,10.73755572,-8.62289969,0,3.42085815,4.4182713,-3.80171466,-14.15906789,14.2148053,-3.75377504,0,0,0,0
66.05,-2.70867557,0.20850461,88.65357746,0.56451361,0.97291291,-0.85408613,23.73835259,-6.74998363,-7.66519302,-63.11413792,11.07404789,-8.55104517,0,2.83432765,4.44001834,-3.84959722,-13.752278,14.28754635,-3.6010921,0,0,0,0
66.055,-2.70728803,0.17380083,88.79245898,0.56429362,0.97307393,-0.85340238,24.22394296,-6.67861718,-7.78705442,-62.119063,11.37225146,-8.53664073,0,2.29137063,4.46143623,-3.91616404,-13.3628037,14.33135916,-3.45956053,0,0,0,0
66.06,-2.70814391,0.14232262,88.93449595,0.56407078,0.97320501,-0.85270646,24.67721005,-6.61762587,-7.91731708,-61.0450558,11.62867366,-8.55003207,0,1.75094007,4.4839567,-3.99341687,-12.98349669,14.37596485,-3.30950212,0,0,0,0
66.065,-2.71341877,0.07514766,89.08010744,0.56384333,0.97326559,-0.85198099,25.14223969,-6.57113006,-8.05982123,-59.89569676,11.84860852,-8.57267935,0,1.25973678,4.51110005,-4.0681476,-12.61825269,14.38026945,-3.19866966,0,0,0,0
66.07,-2.71013471,0.05848143,89.22384104,0.56364304,0.97335085,-0.85128471,25.51666941,-6.51474311,-8.20012231,-58.66106836,12.01288688,-8.63945373,0,0.70841951,4.52677049,-4.14249139,-12.25070828,14.44324908,-3.03471338,0,0,0,0
66.075,-2.71926285,0.0198559,89.3671974,0.56344868,0.97337328,-0.85057083,25.88769387,-6.47629646,-8.34232327,-57.35614231,12.16549593,-8.72166302,0,0.19553917,4.55066952,-4.26349248,-11.90579464,14.46952401,-2.8505122,0,0,0,0
66.08,-2.71449064,-0.0423336,89.5177931,0.56326038,0.97334849,-0.84984285,26.24936237,-6.4372294,-8.51120876,-55.97040179,12.25240453,-8.77882319,0,-0.28683683,4.56253076,-4.33164866,-11.57109999,14.50002952,-2.72849976,0,0,0,0
66.085,-2.72039739,-0.11180237,89.66904865,0.56307739,0.97328192,-0.84911358,26.58833874,-6.41757375,-8.68912969,-54.51539878,12.32432037,-8.83688997,0,-0.75259052,4.5846623,-4.41703336,-11.25023774,14.49078741,-2.63330526,0,0,0,0
66.09,-2.72245753,-0.14319988,89.80615602,0.56294337,0.97321709,-0.84841863,26.85367684,-6.37421496,-8.83174435,-52.98567519,12.35405061,-8.95846693,0,-1.2642884,4.59715729,-4.52947101,-10.92838833,14.53291208,-2.44538498,0,0,0,0
66.095,-2.7165846,-0.22400516,89.96660352,0.562792,0.97306946,-0.84770674,27.13375363,-6.35554977,-9.03910096,-51.38700654,12.36928375,-8.9869889,0,-1.70397571,4.60294239,-4.58646391,-10.63898013,14.54855834,-2.36570255,0,0,0,0
66.1,-2.71245364,-0.27870758,90.11694583,0.56267661,0.97291394,-0.84702081,27.35284903,-6.3220422,-9.21333907,-49.719554,12.35453518,-9.05201522,0,-2.17680801,4.60919697,-4.63130568,-10.34487723,14.57632519,-2.26270006,0,0,0,0
66.105,-2.70794368,-0.34584108,90.2698764,0.5625714,0.97271001,-0.84635105,27.55286224,-6.30160449,-9.41583417,-47.99414774,12.31465731,-9.07765371,0,-2.62715717,4.61195963,-4.6911604,-10.06851276,14.59162408,-2.18010319,0,0,0,0
66.11,-2.70649803,-0.4086568,90.42302508,0.56249174,0.97247818,-0.84569511,27.71487673,-6.28152576,-9.61376647,-46.20919905,12.26043269,-9.08419043,0,-3.07545707,4.61418878,-4.74131331,-9.80752722,14.60428851,-2.09157893,0,0,0,0
66.115,-2.70533931,-0.48334459,90.57628839,0.56242586,0.97219802,-0.84505403,27.85857901,-6.26893818,-9.82929142,-44.37393927,12.17892879,-9.03258705,0,-3.50175418,4.61465629,-4.78513601,-9.56574565,14.61159542,-2.01777406,0,0,0,0
66.12,-2.70499483,-0.53203158,90.72835857,0.56238997,0.97190776,-0.84446442,27.94056232,-6.25284091,-10.0467858,-42.49149083,12.10287032,-8.98996554,0,-3.96166373,4.61041569,-4.84732185,-9.31881303,14.61782088,-1.9202099,0,0,0,0
66.125,-2.70222059,-0.60790877,90.88889591,0.5623545,0.97155059,-0.84388211,28.02229237,-6.24683803,-10.29550425,-40.57141613,12.00275374,-8.85634112,0,-4.37762166,4.60125476,-4.87645368,-9.10219313,14.64458116,-1.84288607,0,0,0,0
66.13,-2.70662275,-0.67314313,91.04754338,0.56233793,0.97117605,-0.84332452,28.06405647,-6.24777212,-10.5537425,-38.61681704,11.88634772,-8.68003471,0,-4.79238051,4.59524172,-4.91473823,-8.91247241,14.65189805,-1.77488422,0,0,0,0
66.135,-2.71306972,-0.72335178,91.20686411,0.56234123,0.97077813,-0.8428202,28.06153033,-6.24894139,-10.82262262,-36.6387561,11.78233618,-8.46090564,0,-5.22794594,4.5867557,-4.94308986,-8.72096534,14.66910426,-1.68627576,0,0,0,0
66.14,-2.72547504,-0.75691525,91.36308101,0.56236435,0.97035758,-0.842375,28.01800886,-6.25548905,-11.10505193,-34.65107115,11.70349163,-8.1748187,0,-5.68666245,4.57939364,-4.97752176,-8.52686871,14.68672109,-1.56563706,0,0,0,0
66.145,-2.74042181,-0.79043245,91.52134975,0.56240587,0.9699067,-0.84195842,27.9530001,-6.2665609,-11.41499717,-32.65665276,11.61004834,-7.81719481,0,-6.12876542,4.56841077,-5.01240583,-8.36900379,14.70896738,-1.44219232,0,0,0,0
66.15,-2.7704737,-0.79086651,91.66947263,0.5624567,0.96945451,-0.84159512,27.84007275,-6.29673593,-11.75812429,-30.6788652,11.53636721,-7.34544226,0,-6.59919302,4.56725414,-5.09085694,-8.23167399,14.71669565,-1.28206666,0,0,0,0
66.155,-2.7991598,-0.80012783,91.81593115,0.56253558,0.96895406,-0.84127752,27.7246863,-6.32318407,-12.12584344,-28.72272294,11.45824332,-6.78992458,0,-7.05490638,4.55828228,-5.16071316,-8.11187124,14.75354737,-1.08958605,0,0,0,0
66.16,-2.82910091,-0.79892878,91.96501588,0.56262994,0.96843134,-0.84101043,27.58644634,-6.34899074,-12.521989,-26.79703646,11.39638998,-6.16316659,0,-7.51146694,4.54334826,-5.22599615,-8.01842305,14.79335287,-0.88349595,0,0,0,0
66.165,-2.86353509,-0.78278727,92.11393516,0.56275682,0.96789461,-0.84079242,27.42653678,-6.3741702,-12.94044967,-24.91700988,11.3508664,-5.46087512,0,-7.97185902,4.52453255,-5.29132023,-7.95500427,14.82813833,-0.6695261,0,0,0,0
66.17,-2.90045462,-0.76066673,92.25614151,0.56290326,0.96732605,-0.84062433,27.26363508,-6.39988407,-13.38683768,-23.1038166,11.31202491,-4.64765879,0,-8.43105108,4.5016581,-5.36399458,-7.91361276,14.87834719,-0.4193229,0,0,0,0
66.175,-2.93759503,-0.72622609,92.39895043,0.56308391,0.96674204,-0.84050242,27.08927838,-6.41844693,-13.84481794,-21.36176893,11.28407086,-3.77186852,0,-8.88670577,4.46914797,-5.43697934,-7.91003021,14.93253334,-0.15081194,0,0,0,0
66.18,-2.97433787,-0.69074182,92.53869213,0.5632901,0.96612752,-0.84041753,26.92288941,-6.43159104,-14.3103024,-19.70838295,11.25711652,-2.82185975,0,-9.32728965,4.42755051,-5.51437416,-7.94237459,14.99938115,0.14542969,0,0,0,0
66.185,-2.99850849,-0.64748479,92.67686249,0.56353884,0.96549554,-0.84039567,26.75361203,-6.42065648,-14.75605577,-18.14816785,11.24706992,-1.8409914,0,-9.77082016,4.36412558,-5.57245218,-7.99167453,15.07279403,0.45783347,0,0,0,0
66.19,-3.03342989,-0.60129098,92.80914428,0.56380417,0.96483966,-0.84037436,26.60120766,-6.41969595,-15.20042893,-16.70607588,11.22032288,-0.79519676,0,-10.18061874,4.30309593,-5.65488678,-8.11275219,15.15168204,0.78617407,0,0,0,0
66.195,-3.05698382,-0.56353036,92.94529061,0.56410984,0.96415368,-0.84038994,26.4667492,-6.3995338,-15.6030722,-15.3766783,11.19824835,0.23410189,0,-10.56039826,4.21929525,-5.72096966,-8.27699718,15.23950962,1.12671199,0,0,0,0
66.2,-3.07163764,-0.55365536,93.08661875,0.56444404,0.96341541,-0.84042836,26.37897085,-6.37290228,-15.97684849,-14.18241278,11.17694815,1.27218191,0,-10.88795789,4.11608628,-5.76678184,-8.48550537,15.34878561,1.50874411,0,0,0,0
66.205,-3.08092467,-0.48383806,93.19734001,0.56483432,0.9627275,-0.84051495,26.23242478,-6.30929718,-16.19661875,-13.09394129,11.15499155,2.16541106,0,-11.27319916,4.00771907,-5.79579537,-8.71206975,15.42740457,1.79562795,0,0,0,0
66.21,-3.08490291,-0.4793427,93.33608912,0.56522489,0.96195719,-0.84059243,26.17528434,-6.26822346,-16.44889505,-12.16470089,11.12078039,3.09455412,0,-11.54275003,3.87781704,-5.80213158,-9.02272861,15.53785009,2.15894853,0,0,0,0
66.215,-3.07523115,-0.42474295,93.43598088,0.56568343,0.96122659,-0.84072908,26.06941401,-6.18211121,-16.51470378,-11.35134452,11.09668587,3.83269983,0,-11.87134272,3.73851855,-5.77626432,-9.32927605,15.62608617,2.43122473,0,0,0,0
66.22,-3.06482396,-0.3856219,93.56631105,0.56613432,0.96048661,-0.84087181,25.98364098,-6.11191187,-16.54072623,-10.67633248,11.05107704,4.4409435,0,-12.14387612,3.58496252,-5.68083885,-9.70940364,15.71044211,2.70110902,0,0,0,0
66.225,-3.04115556,-0.376772,93.6551119,0.5666383,0.95968752,-0.84103973,25.95883075,-6.03240405,-16.54166248,-10.17072829,11.02518649,5.08915489,0,-12.35889618,3.41818224,-5.66955449,-10.13763458,15.80299858,3.01603078,0,0,0,0
66.23,-3.01851545,-0.38237727,93.75061028,0.56715625,0.9588763,-0.84120795,25.94364791,-5.9431432,-16.34397081,-9.77385078,10.94985661,5.37540885,0,-12.54221564,3.2622051,-5.47085145,-10.59600657,15.87351883,3.11999229,0,0,0,0
